date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
17-04-2011,19.8,14.6,28.3,2,,,,,,
18-04-2011,19.5,14.9,25.4,0,,,,,,
19-04-2011,19.2,13.8,25.3,0,,,,,,
20-04-2011,16.7,12.8,22,3.7,,,,,,
21-04-2011,18.2,15.2,22.6,0,,,,,,
22-04-2011,20.7,15.6,27.1,0,,,,,,
23-04-2011,22.2,14.5,31.7,0,,,,,,
24-04-2011,22.1,17.9,27.4,0,,,,,,
25-04-2011,24,15.4,34.4,0,,,,,,
26-04-2011,25.7,18.1,34.7,0,,,,,,
27-04-2011,24.8,19.8,29.9,0,,,,,,
28-04-2011,23.6,16.9,30.5,0,,,,,,
29-04-2011,26.5,18.2,35.8,0,,,,,,
30-04-2011,26.3,20.5,32.7,0,,,,,,
01-05-2011,25.3,23.5,27.7,0,,,,,,
02-05-2011,17.6,14.4,25,6.2,,,,,,
03-05-2011,17.3,12.9,22.1,0,,,,,,
04-05-2011,19.7,14,26.3,0,,,,,,
05-05-2011,21.8,15.3,30,0,,,,,,
06-05-2011,24.6,17.2,32.3,0,,,,,,
07-05-2011,27.6,20.7,35.3,0,,,,,,
08-05-2011,28.4,23.9,33.6,0,,,,,,
09-05-2011,28.8,24.9,34.7,0,,,,,,
10-05-2011,21.7,17.3,30.3,64.8,,,,,,
11-05-2011,21.1,17,25.8,0,,,,,,
12-05-2011,24.2,19.5,29.8,0.2,,,,,,
13-05-2011,21.5,16.9,27.9,0.2,,,,,,
14-05-2011,19.8,17.4,23.6,1.2,,,,,,
15-05-2011,19.2,15,24.2,0,,,,,,
16-05-2011,24.3,17,32.7,0,,,,,,
17-05-2011,26.3,18.3,35.6,0,,,,,,
18-05-2011,28.9,19.7,38.7,0,,,,,,
19-05-2011,28.9,21.2,37,0,,,,,,
20-05-2011,28.3,21.9,35,0,,,,,,
21-05-2011,19.7,15.4,29.8,1.6,,,,,,
22-05-2011,14.1,12.6,15.6,20.5,,,,,,
23-05-2011,17.2,11.7,21.9,0,,,,,,
24-05-2011,18.4,16,20.8,0,,,,,,
25-05-2011,21.1,17.1,26.5,0,,,,,,
26-05-2011,22.5,16,28.7,0,,,,,,
27-05-2011,23.7,17.7,29.8,0,,,,,,
28-05-2011,24.4,18.7,30.9,0,,,,,,
29-05-2011,25.8,19.8,32.6,0,,,,,,
30-05-2011,25.4,22.4,31.8,1.1,,,,,,
31-05-2011,22.3,17.9,27.4,5.6,,,,,,
01-06-2011,25.5,18.3,32.9,0,,,,,,
02-06-2011,24.1,22.4,28.2,0,,,,,,
03-06-2011,22.9,20.2,28.7,1.2,,,,,,
04-06-2011,22.2,19.7,25.2,0.2,,,,,,
05-06-2011,24.4,21.5,28.2,0,,,,,,
06-06-2011,24,22.4,27.2,0.1,,,,,,
07-06-2011,27.6,20.1,36.6,0,,,,,,
08-06-2011,30.6,23.3,38.1,0,,,,,,
09-06-2011,29.3,25,35.8,1.7,,,,,,
10-06-2011,26.9,23.5,31.7,4.3,,,,,,
11-06-2011,27.3,24.3,31.1,0,,,,,,
12-06-2011,27.1,24.4,31.1,0,,,,,,
13-06-2011,23.8,22,27.5,12.1,,,,,,
14-06-2011,21,20.1,22.1,58,,,,,,
15-06-2011,24.7,21,30,0,,,,,,
16-06-2011,25.3,21.9,29.2,0,,,,,,
17-06-2011,25.6,22.5,29.4,2.8,,,,,,
18-06-2011,23.1,22.1,25.1,67.2,,,,,,
19-06-2011,25.6,21,31.3,0,,,,,,
20-06-2011,25.2,22.8,27.8,0,,,,,,
21-06-2011,25.8,23.3,28.2,0.9,,,,,,
22-06-2011,28.3,25.3,32.1,0,,,,,,
23-06-2011,27.2,24.3,31.3,27.9,,,,,,
24-06-2011,26.9,22.9,32.4,36.8,,,,,,
25-06-2011,27,24.1,30.9,0,,,,,,
26-06-2011,26.3,22.6,30.1,0,,,,,,
27-06-2011,25.8,22.9,29.4,4.5,,,,,,
28-06-2011,28.1,23.3,33.1,0,,,,,,
29-06-2011,28.9,25.7,33,0,,,,,,
30-06-2011,28.5,25.3,32.6,0,,,,,,
01-07-2011,31,26.5,37,0,,,,,,
02-07-2011,31.6,26.2,37.5,0,,,,,,
03-07-2011,32.9,27.4,38.3,0,,,,,,
04-07-2011,29.9,27.5,34,5.5,,,,,,
05-07-2011,30.7,27.6,34.5,3.4,,,,,,
06-07-2011,31.5,27.6,36,0,,,,,,
07-07-2011,23.6,20.5,32.8,40.3,,,,,,
08-07-2011,27.6,21.7,35.1,0,,,,,,
09-07-2011,27.8,21.3,34.9,0,,,,,,
10-07-2011,29.3,24.7,34.6,0,,,,,,
11-07-2011,27.8,25.2,31.3,0,,,,,,
12-07-2011,28.2,25.8,32.3,0,,,,,,
13-07-2011,24.8,23.1,28.4,5.6,,,,,,
14-07-2011,25.6,22.6,29.7,0.1,,,,,,
15-07-2011,26.7,22.7,32.1,0,,,,,,
16-07-2011,27.2,23.5,32.6,0,,,,,,
17-07-2011,28.1,24,33.5,0,,,,,,
18-07-2011,28.6,25.4,32.3,0,,,,,,
19-07-2011,28.2,23.9,33.7,0,,,,,,
20-07-2011,28.9,24.8,33.3,0,,,,,,
21-07-2011,30,25.2,34.9,0,,,,,,
22-07-2011,27.4,23.9,32.2,16.8,,,,,,
23-07-2011,28.8,24.8,34.7,0.5,,,,,,
24-07-2011,29.7,25.8,37.7,12.2,,,,,,
25-07-2011,31.7,25.3,39.1,0,,,,,,
26-07-2011,30.2,25,37.9,5.5,,,,,,
27-07-2011,28.1,24.3,34.2,0.1,,,,,,
28-07-2011,30.4,26.1,35.6,0,,,,,,
29-07-2011,31.8,27.7,35.7,0,,,,,,
30-07-2011,29.5,23.5,34.4,77.1,,,,,,
31-07-2011,28.2,24.9,32,0,,,,,,
01-08-2011,25.9,24.8,30.2,47.3,,,,,,
02-08-2011,23.6,22.7,26.5,18.6,,,,,,
03-08-2011,24,22.7,26.9,1,,,,,,
04-08-2011,25.4,23.1,28.2,0,,,,,,
05-08-2011,23.3,22.3,26.2,24.2,,,,,,
06-08-2011,22.9,21.1,24.9,7.9,,,,,,
07-08-2011,23.8,22.7,26.1,0,,,,,,
08-08-2011,27.2,22.1,32.8,0,,,,,,
09-08-2011,28.2,23.8,33,0,,,,,,
10-08-2011,28.9,24.7,34.1,0,,,,,,
11-08-2011,27.9,24.5,32.3,1.6,,,,,,
12-08-2011,30,26.5,34.5,0,,,,,,
13-08-2011,29.9,24.5,36.1,1.8,,,,,,
14-08-2011,31.8,27.5,37.5,0,,,,,,
15-08-2011,32.5,27.2,38.9,0,,,,,,
16-08-2011,32.8,27.5,39.3,0,,,,,,
17-08-2011,31.2,28.2,34.4,0,,,,,,
18-08-2011,32,27,38.5,0,,,,,,
19-08-2011,29.5,26.6,33.6,0,,,,,,
20-08-2011,26.5,24.9,29.8,0,,,,,,
21-08-2011,24.5,23.8,26.8,0,,,,,,
22-08-2011,22.4,21.5,23.8,1.1,,,,,,
23-08-2011,21.7,19.9,25,29.4,,,,,,
24-08-2011,24.2,19,29.9,0,,,,,,
25-08-2011,25,20.1,31,0,,,,,,
26-08-2011,26.1,21.9,31.1,0,,,,,,
27-08-2011,26.3,21.9,31.4,0,,,,,,
28-08-2011,26.5,21.8,32.3,0,,,,,,
29-08-2011,27,22.3,32.3,0,,,,,,
30-08-2011,27.5,23.5,32.1,0,,,,,,
31-08-2011,27.8,22.8,33.8,0,,,,,,
01-09-2011,28.6,23.9,34.2,0,,,,,,
02-09-2011,28.3,24.7,33.5,0,,,,,,
03-09-2011,28.5,24.5,33.3,0,,,,,,
04-09-2011,29.4,25.9,33.8,0,,,,,,
05-09-2011,26.5,24.5,30.1,0,,,,,,
06-09-2011,21.9,20.9,24.6,1,,,,,,
07-09-2011,20,19.5,20.9,3.8,,,,,,
08-09-2011,20.5,19.7,21.8,11.1,,,,,,
09-09-2011,20.6,19.8,22.1,3.5,,,,,,
10-09-2011,21.6,19,24.9,5,,,,,,
11-09-2011,21.3,20.5,22.6,1.6,,,,,,
12-09-2011,24.7,21,30,0.3,,,,,,
13-09-2011,25.6,23,29.5,0,,,,,,
14-09-2011,24.2,23.6,27.2,0,,,,,,
15-09-2011,23.2,22,25.5,5.3,,,,,,
16-09-2011,24,22.1,26.5,0,,,,,,
17-09-2011,22.5,19.6,24.9,5.1,,,,,,
18-09-2011,16.7,15.6,19.6,3.1,,,,,,
19-09-2011,13.2,11.9,15.6,5.7,,,,,,
20-09-2011,14.9,13.2,16.8,0.3,,,,,,
21-09-2011,18,12.7,24.4,0.2,,,,,,
22-09-2011,19.4,16.9,23.9,0,,,,,,
23-09-2011,21.4,17.1,27.3,0,,,,,,
24-09-2011,21.4,15.8,28.3,0,,,,,,
25-09-2011,22.5,17.6,28.1,0,,,,,,
26-09-2011,22.5,17.8,28.3,0,,,,,,
27-09-2011,23.3,20.1,27.8,0,,,,,,
28-09-2011,22.4,20.3,25.1,2.1,,,,,,
29-09-2011,20.9,19.6,22.6,2.1,,,,,,
30-09-2011,18,16.3,21.8,14.7,,,,,,
01-10-2011,15.6,14.8,16.5,21.9,,,,,,
02-10-2011,15.8,14.8,16.4,35.4,,,,,,
03-10-2011,15.1,14,16.5,11,,,,,,
04-10-2011,17.4,14.4,21.7,0,,,,,,
05-10-2011,19,13.8,25.6,0,,,,,,
06-10-2011,20.8,15.8,28.1,0,,,,,,
07-10-2011,20.5,15.5,26.6,0,,,,,,
08-10-2011,20.8,15.9,27.7,0,,,,,,
09-10-2011,21.2,15.7,28,0,,,,,,
10-10-2011,22.7,18.2,28.5,0,,,,,,
11-10-2011,22.1,20.9,24.3,0,,,,,,
12-10-2011,19,18.1,20.9,3.1,,,,,,
13-10-2011,18.4,17.9,19.8,6.3,,,,,,
14-10-2011,19.3,13.2,26.4,0,,,,,,
15-10-2011,21.1,16,28.2,0,,,,,,
16-10-2011,19.4,16.2,26.4,0,,,,,,
17-10-2011,20.2,13.9,28.4,0,,,,,,
18-10-2011,19.7,14.2,26.8,0,,,,,,
19-10-2011,18.3,16.6,22.5,1.2,,,,,,
20-10-2011,17.6,16.1,19.7,0,,,,,,
21-10-2011,18.3,13.5,24.3,0,,,,,,
22-10-2011,16.5,15.8,19.8,1.9,,,,,,
23-10-2011,16.2,15.4,16.9,8.1,,,,,,
24-10-2011,16,14.8,18.2,1.1,,,,,,
25-10-2011,14,11.2,17.9,0,,,,,,
26-10-2011,12.5,10.9,15.5,1,,,,,,
27-10-2011,13,11.6,14.4,3.7,,,,,,
28-10-2011,14,12.1,16.4,2.7,,,,,,
29-10-2011,15.6,11.9,21.6,0,,,,,,
30-10-2011,14.7,11.3,18.8,0,,,,,,
31-10-2011,16.6,13.3,20.1,0,,,,,,
01-11-2011,18.3,14.9,22.8,0,,,,,,
02-11-2011,18.1,17.6,19.4,0,,,,,,
03-11-2011,18.2,16.5,21.1,0,,,,,,
04-11-2011,18.4,16.7,21.4,9.2,,,,,,
05-11-2011,17.1,16.5,18.2,23.8,,,,,,
06-11-2011,15.3,14.5,17.4,10.3,,,,,,
07-11-2011,14.9,13.8,16.7,26.7,,,,,,
08-11-2011,15.1,12.4,19.5,0,,,,,,
09-11-2011,15,13,18,0,,,,,,
10-11-2011,12.5,9.1,17.5,0,,,,,,
11-11-2011,12.9,8.7,18.7,0,,,,,,
12-11-2011,14.2,9.8,20.1,0,,,,,,
13-11-2011,14.8,13.4,16.9,0,,,,,,
14-11-2011,15.1,12.7,19.7,0,,,,,,
15-11-2011,15,12.8,18.5,0.1,,,,,,
16-11-2011,15.4,12.3,18.9,0,,,,,,
17-11-2011,16.3,14.7,18.8,0.1,,,,,,
18-11-2011,16.2,13.4,19.3,0,,,,,,
19-11-2011,17.4,14.4,22.2,7,,,,,,
20-11-2011,15.4,13.3,18.5,0,,,,,,
21-11-2011,14.6,12.1,17.1,0,,,,,,
22-11-2011,15.1,13.2,18.8,0,,,,,,
23-11-2011,13.6,10.5,17,0,,,,,,
24-11-2011,13.4,11.7,16.7,0,,,,,,
25-11-2011,12.7,8.9,16.7,0,,,,,,
26-11-2011,12.8,10.5,16.1,0,,,,,,
27-11-2011,13.9,11.8,16.9,2.3,,,,,,
28-11-2011,13.6,13.1,14.2,7.5,,,,,,
29-11-2011,10.4,9.2,13.6,5.1,,,,,,
30-11-2011,6.4,4.8,9.3,9.3,,,,,,
01-12-2011,6.3,4.5,9.3,0,,,,,,
02-12-2011,7.4,2.2,14.6,0,,,,,,
03-12-2011,7.6,4.2,12.1,0,,,,,,
04-12-2011,8.7,8.2,9.6,0.1,,,,,,
05-12-2011,7.7,7,8.7,4.7,,,,,,
06-12-2011,6.1,5.4,7.3,4.4,,,,,,
07-12-2011,7.3,6.1,9.2,3.4,,,,,,
08-12-2011,7.7,6.2,9.3,0.1,,,,,,
09-12-2011,5.2,3.5,7.5,0,,,,,,
10-12-2011,5.3,2.3,9.4,0,,,,,,
11-12-2011,4.5,0.5,8.9,0,,,,,,
12-12-2011,7.7,3.5,13.6,0,,,,,,
13-12-2011,6.5,2.1,12.8,0,,,,,,
14-12-2011,8.7,5.9,11.7,0,,,,,,
15-12-2011,8.8,7.5,11.6,0,,,,,,
16-12-2011,5.6,1.9,10.1,0,,,,,,
17-12-2011,5.2,3.9,6.6,0,,,,,,
18-12-2011,6,1.8,10.6,0,,,,,,
19-12-2011,6.1,1.9,10.3,0,,,,,,
20-12-2011,8.3,5.9,10.8,0,,,,,,
21-12-2011,7.3,6.6,9.2,0.8,,,,,,
22-12-2011,6.3,4,9.8,0.2,,,,,,
23-12-2011,4.5,1.1,9.9,0,,,,,,
24-12-2011,5.4,0.4,13.3,0,,,,,,
25-12-2011,6.4,3.9,10,0,,,,,,
26-12-2011,6.9,5.6,8.6,0,,,,,,
27-12-2011,6.7,5.7,8.2,0,,,,,,
28-12-2011,6.2,1.3,12,0,,,,,,
29-12-2011,7.7,6.7,9.2,0,,,,,,
30-12-2011,6.3,4.6,7.7,0,,,,,,
31-12-2011,6.9,3.7,12,0,,,,,,
01-01-2012,6.9,3,11.6,0,,,,,,
02-01-2012,5.2,4,8.6,0.9,,,,,,
03-01-2012,4.8,3.6,5.4,0.2,,,,,,
04-01-2012,3.3,0.1,7.3,0,,,,,,
05-01-2012,3,1.2,4.8,0,,,,,,
06-01-2012,3.5,-0.7,8.6,0,,,,,,
07-01-2012,4.1,1.3,7.6,0,,,,,,
08-01-2012,4.5,2.8,6.9,0,,,,,,
09-01-2012,5.8,4.2,7.8,0,,,,,,
10-01-2012,6.3,4.6,8.2,0,,,,,,
11-01-2012,6.5,5.2,9,0,,,,,,
12-01-2012,4.7,3.2,6.5,0,,,,,,
13-01-2012,5.4,3.9,7.1,0,,,,,,
14-01-2012,4.5,2.5,6.3,1.6,,,,,,
15-01-2012,4.5,3.1,7.1,1.2,,,,,,
16-01-2012,5.1,3.7,7,0.4,,,,,,
17-01-2012,5,4.1,6.3,0.4,,,,,,
18-01-2012,5.7,4.2,8.2,0.5,,,,,,
19-01-2012,4.8,4,6,0,,,,,,
20-01-2012,4.3,3.9,5,5.6,,,,,,
21-01-2012,1.9,0.4,4.4,4.1,,,,,,
22-01-2012,0.4,-0.4,2,0,,,,,,
23-01-2012,-0.5,-2.8,2.2,0,,,,,,
24-01-2012,2.2,0.5,5.6,0,,,,,,
25-01-2012,2.5,-1.5,7.3,0,,,,,,
26-01-2012,3.9,-0.4,9,0,,,,,,
27-01-2012,5.1,3.7,8.1,0,,,,,,
28-01-2012,7.1,4.4,11.5,0,,,,,,
29-01-2012,6.4,3.8,10.3,0,,,,,,
30-01-2012,5.7,3.2,8.7,0,,,,,,
31-01-2012,6.4,0.5,14.1,0,,,,,,
01-02-2012,4.6,2.6,9,0.4,,,,,,
02-02-2012,4.6,3.9,5.9,0,,,,,,
03-02-2012,3.9,-0.8,9.3,0,,,,,,
04-02-2012,5.7,4.2,8.3,0,,,,,,
05-02-2012,5.4,5.1,6.4,0,,,,,,
06-02-2012,6.3,4.9,8.1,0,,,,,,
07-02-2012,6,4.4,8,0,,,,,,
08-02-2012,4.4,2.3,7.5,0,,,,,,
09-02-2012,4,3.2,5.2,0,,,,,,
10-02-2012,4.6,1.8,9.5,0,,,,,,
11-02-2012,5.5,1.2,11,0,,,,,,
12-02-2012,5.8,5,7.3,0,,,,,,
13-02-2012,5.5,4.8,6.1,0,,,,,,
14-02-2012,5.7,5.2,7,2.6,,,,,,
15-02-2012,5.3,4.6,6.7,0.2,,,,,,
16-02-2012,6.8,3.9,11.4,0,,,,,,
17-02-2012,6,2.7,10.2,0,,,,,,
18-02-2012,5.5,2.6,9.7,0,,,,,,
19-02-2012,5.4,0,12.4,0,,,,,,
20-02-2012,7.6,5.7,10.3,0,,,,,,
21-02-2012,8.5,7,10.5,0,,,,,,
22-02-2012,9.6,8.1,12.3,0,,,,,,
23-02-2012,9.8,8.8,11.6,0,,,,,,
24-02-2012,6.5,5.6,8.8,0,,,,,,
25-02-2012,4.4,1.8,6.6,0.5,,,,,,
26-02-2012,3.9,1.7,7,0.9,,,,,,
27-02-2012,3.4,2.4,4.8,0.4,,,,,,
28-02-2012,3.8,0.5,6.9,0.1,,,,,,
29-02-2012,6.4,4.9,8.6,0,,,,,,
01-03-2012,6.8,5,9.3,0,,,,,,
02-03-2012,6.7,5.3,8.5,0,,,,,,
03-03-2012,4.5,2.4,7.2,7.3,,,,,,
04-03-2012,3.9,3.1,5,1.6,,,,,,
05-03-2012,6.4,3.4,11.4,0,,,,,,
06-03-2012,7.3,3.5,11.2,0,,,,,,
07-03-2012,7.4,4.9,9.8,2.3,,,,,,
08-03-2012,6.1,4.8,7.2,0.7,,,,,,
09-03-2012,5.7,4.3,7.8,2,,,,,,
10-03-2012,7.9,3.4,14.6,0,,,,,,
11-03-2012,8.4,4.7,13.9,0,,,,,,
12-03-2012,8.4,4,14,0,,,,,,
13-03-2012,10.5,5,17.9,0,,,,,,
14-03-2012,11.5,5.9,18.1,0,,,,,,
15-03-2012,11.8,10.8,13.5,0.1,,,,,,
16-03-2012,9.6,8.6,13.1,0,,,,,,
17-03-2012,12.3,8.6,18.3,0,,,,,,
18-03-2012,14.5,8.2,23,0,,,,,,
19-03-2012,9.7,6.2,17.8,0,,,,,,
20-03-2012,6.7,5.2,8.3,0,,,,,,
21-03-2012,6.3,5.5,7.8,2,,,,,,
22-03-2012,7.2,6.3,8.1,24.5,,,,,,
23-03-2012,12.5,7.6,21,2.2,,,,,,
24-03-2012,13.5,6.6,21.7,0,,,,,,
25-03-2012,15.3,8,24.2,0,,,,,,
26-03-2012,17.1,10.3,26.3,0,,,,,,
27-03-2012,18,11,26.3,0,,,,,,
28-03-2012,17.1,15.7,20.9,0,,,,,,
29-03-2012,16.6,14,21.7,2.2,,,,,,
30-03-2012,16.9,14.6,21,9.2,,,,,,
31-03-2012,16.5,9.3,24.6,0,,,,,,
01-04-2012,17.5,9.6,26.3,0,,,,,,
02-04-2012,20.2,12.6,30,0,,,,,,
03-04-2012,15.1,13.6,21.8,0,,,,,,
04-04-2012,13.3,11.8,15,3.8,,,,,,
05-04-2012,15.8,10.7,22.3,0,,,,,,
06-04-2012,18.8,13.8,25.3,0,,,,,,
07-04-2012,18.8,14.5,23.7,0,,,,,,
08-04-2012,18.3,15.6,21.6,0.1,,,,,,
09-04-2012,17.5,14.6,20.8,1.6,,,,,,
10-04-2012,17.7,16.2,21.6,0.1,,,,,,
11-04-2012,18.8,15.6,23.7,0,,,,,,
12-04-2012,16.1,14,20.9,23,,,,,,
13-04-2012,15.4,12.5,19.6,0.4,,,,,,
14-04-2012,15.3,13.3,19.6,0.3,,,,,,
15-04-2012,13.5,10.3,18.6,0,,,,,,
16-04-2012,15.7,9.9,22.9,0,,,,,,
17-04-2012,17.2,14.5,21.7,1,,,,,,
18-04-2012,19.8,15.2,26.5,0,,,,,,
19-04-2012,20.9,15.1,27.8,0,,,,,,
20-04-2012,18.7,17.1,23,4.7,,,,,,
21-04-2012,19.4,12.8,27,0,,,,,,
22-04-2012,21.8,15.9,28.4,0,,,,,,
23-04-2012,20.8,16.7,25.1,0.7,,,,,,
24-04-2012,21.5,19.7,25.3,1.2,,,,,,
25-04-2012,20,16.1,25.4,0.2,,,,,,
26-04-2012,20.1,13.1,27.8,0,,,,,,
27-04-2012,22.4,14,30.4,0,,,,,,
28-04-2012,19.3,16.5,24.7,11.3,,,,,,
29-04-2012,19.2,18.1,20.7,0.1,,,,,,
30-04-2012,18.6,17.3,20.7,5,,,,,,
01-05-2012,19.2,17.9,23.3,2,,,,,,
02-05-2012,20.6,16.5,26.2,1,,,,,,
03-05-2012,19.5,18.4,21.3,10.3,,,,,,
04-05-2012,22.2,18.1,28,0,,,,,,
05-05-2012,23.9,17.8,30.4,0,,,,,,
06-05-2012,24.8,19.2,30.4,0,,,,,,
07-05-2012,24.6,22.4,28.5,0,,,,,,
08-05-2012,23.1,20.9,25.6,2.9,,,,,,
09-05-2012,24.5,21.4,29.2,0.1,,,,,,
10-05-2012,26,21.6,30.9,0,,,,,,
11-05-2012,24,20.6,28.9,1.4,,,,,,
12-05-2012,21,18.9,23.4,18.4,,,,,,
13-05-2012,19.3,17.5,24.3,5.3,,,,,,
14-05-2012,19,16,24.5,22.9,,,,,,
15-05-2012,21.4,15.7,29,0,,,,,,
16-05-2012,23.8,16.4,31.4,0,,,,,,
17-05-2012,25.4,18.9,32.2,0,,,,,,
18-05-2012,20.3,18,27.7,6.9,,,,,,
19-05-2012,23.3,17.1,29.3,0,,,,,,
20-05-2012,24.8,19.1,32.2,0,,,,,,
21-05-2012,23.3,20.4,27.9,0,,,,,,
22-05-2012,21.2,19.5,24.9,2.4,,,,,,
23-05-2012,18.4,17.4,19.8,4.1,,,,,,
24-05-2012,18.2,17,19.5,4.2,,,,,,
25-05-2012,19.3,16.4,22.2,0.6,,,,,,
26-05-2012,22.2,16.5,28.9,0,,,,,,
27-05-2012,23.3,18.1,28.8,0,,,,,,
28-05-2012,22.9,20.9,25.1,1.1,,,,,,
29-05-2012,20.3,19.7,22.7,91,,,,,,
30-05-2012,23.2,17.3,29.8,0,,,,,,
31-05-2012,23.7,19.2,28.6,0,,,,,,
01-06-2012,20.5,19.4,24.4,13.9,,,,,,
02-06-2012,22.3,16.5,28.2,0,,,,,,
03-06-2012,21.9,19.9,24.9,0.3,,,,,,
04-06-2012,22.7,18.7,27.4,2.7,,,,,,
05-06-2012,23.2,20,27.8,0.1,,,,,,
06-06-2012,24.7,20.9,29.4,1.3,,,,,,
07-06-2012,26.2,22.9,30.2,0,,,,,,
08-06-2012,28.3,21.8,35,0,,,,,,
09-06-2012,28.6,23.8,34.5,0,,,,,,
10-06-2012,25.6,24.1,29.2,4.5,,,,,,
11-06-2012,27,21.9,32.6,0,,,,,,
12-06-2012,29,22.1,36.6,0,,,,,,
13-06-2012,29.6,22.7,36.6,0,,,,,,
14-06-2012,26.5,23.7,31.4,0.1,,,,,,
15-06-2012,28.4,22.4,34.8,0,,,,,,
16-06-2012,28.7,23,35.3,0,,,,,,
17-06-2012,28.1,23.6,34.9,0,,,,,,
18-06-2012,28.6,23.5,34.8,0,,,,,,
19-06-2012,29.8,23.7,35.8,0,,,,,,
20-06-2012,29,24.5,33.5,0,,,,,,
21-06-2012,28,25.1,34.1,0,,,,,,
22-06-2012,29.4,24,35.3,0,,,,,,
23-06-2012,28.9,23.4,35,0,,,,,,
24-06-2012,28.7,25.1,33.3,0,,,,,,
25-06-2012,27.6,25,32.4,0,,,,,,
26-06-2012,24.6,23.8,27.8,37.8,,,,,,
27-06-2012,24.1,22.8,26.3,8.3,,,,,,
28-06-2012,24.9,22.2,28.9,2.1,,,,,,
29-06-2012,26.7,23.2,30.6,2.7,,,,,,
30-06-2012,26.2,24.7,28.3,6.6,,,,,,
01-07-2012,25.9,23.7,29.2,0,,,,,,
02-07-2012,30.1,23.8,37.3,0,,,,,,
03-07-2012,29.4,25.5,35.9,7.6,,,,,,
04-07-2012,29.9,25.1,35.1,0,,,,,,
05-07-2012,27.2,24.9,31.4,16.6,,,,,,
06-07-2012,27.8,25.5,31.4,0,,,,,,
07-07-2012,30.1,25.4,36.8,0,,,,,,
08-07-2012,31.5,26.3,36.8,0,,,,,,
09-07-2012,31.9,26.7,38.3,0,,,,,,
10-07-2012,30.6,27,35.4,0,,,,,,
11-07-2012,30.2,25.6,34.6,7.8,,,,,,
12-07-2012,28,24.8,32.1,2.8,,,,,,
13-07-2012,24.3,23.6,25.7,22.4,,,,,,
14-07-2012,27.5,22.9,32.5,0.2,,,,,,
15-07-2012,26.6,25.5,29.6,0,,,,,,
16-07-2012,27.6,24.3,32.3,0.5,,,,,,
17-07-2012,27.6,24.7,31.3,0,,,,,,
18-07-2012,27.3,25.3,29.8,0,,,,,,
19-07-2012,27.3,24.7,32.1,2.9,,,,,,
20-07-2012,28.9,25.8,35,0,,,,,,
21-07-2012,28.6,25.3,34.2,0,,,,,,
22-07-2012,28.1,26.4,33.7,7.7,,,,,,
23-07-2012,29.9,24.8,35.6,0,,,,,,
24-07-2012,28.8,24.5,34.6,22.4,,,,,,
25-07-2012,30.1,25.7,34.7,0.8,,,,,,
26-07-2012,30.3,25.9,36,0,,,,,,
27-07-2012,30.4,26.1,35.1,0,,,,,,
28-07-2012,30.4,26.2,35.3,0,,,,,,
29-07-2012,31.2,26.3,36.8,0,,,,,,
30-07-2012,31.2,27.6,36.4,0,,,,,,
31-07-2012,31.8,26.9,37.4,0,,,,,,
01-08-2012,30.6,26.5,35.9,0,,,,,,
02-08-2012,30.6,25.9,36.1,0,,,,,,
03-08-2012,29.6,24.4,35,0,,,,,,
04-08-2012,29.3,25,35.7,0.3,,,,,,
05-08-2012,27.4,24.7,31.9,19.8,,,,,,
06-08-2012,27.5,25,32.6,9.5,,,,,,
07-08-2012,29.3,24.7,34.5,0,,,,,,
08-08-2012,29.5,24.3,35.3,0,,,,,,
09-08-2012,29.7,24.2,35.1,0,,,,,,
10-08-2012,29.9,24.3,36.1,0,,,,,,
11-08-2012,30,25,36.2,0,,,,,,
12-08-2012,30.7,25.8,36.1,0,,,,,,
13-08-2012,29.2,26.5,33.6,0.8,,,,,,
14-08-2012,28.1,25.1,31.6,0,,,,,,
15-08-2012,28,26.7,29.7,0,,,,,,
16-08-2012,28.7,26,33,0,,,,,,
17-08-2012,29.5,25.3,35.2,0,,,,,,
18-08-2012,30.7,26.3,37.8,0,,,,,,
19-08-2012,30.4,26.6,35.4,0,,,,,,
20-08-2012,27.9,24.8,33,2,,,,,,
21-08-2012,24,23.1,28.1,51.8,,,,,,
22-08-2012,25.2,22.1,30.4,0.1,,,,,,
23-08-2012,23.3,19.3,29,0,,,,,,
24-08-2012,24,18.4,30.8,0,,,,,,
25-08-2012,25.3,19.2,32.5,0,,,,,,
26-08-2012,24.2,22.8,28,0.6,,,,,,
27-08-2012,25.8,20.2,31.7,0,,,,,,
28-08-2012,27.2,22.2,32.5,0,,,,,,
29-08-2012,28.4,23.2,34.6,0,,,,,,
30-08-2012,28.6,24.1,33.9,0,,,,,,
31-08-2012,27.9,26.1,30.9,0,,,,,,
01-09-2012,27.6,24.7,33.7,40.5,,,,,,
02-09-2012,23.9,21.3,26.1,5.6,,,,,,
03-09-2012,25.5,21.4,31.5,0.1,,,,,,
04-09-2012,25.2,20.1,30.6,0,,,,,,
05-09-2012,24.9,18.9,31.9,0,,,,,,
06-09-2012,25.7,21.3,31.3,0,,,,,,
07-09-2012,26.6,22.9,30.9,0.4,,,,,,
08-09-2012,24.5,23.4,27.9,20,,,,,,
09-09-2012,23.8,20.8,27.5,18.9,,,,,,
10-09-2012,23.9,21.8,26,0,,,,,,
11-09-2012,23.6,22.2,26.3,1.5,,,,,,
12-09-2012,20.4,19.2,22.5,38.2,,,,,,
